21:09:12.999 -51.11 -51.11 -51.56 21:09:13.936  2302
21:09:13.996 -51.11 -50.65 -51.10 21:09:14.936  2302
21:09:14.993 -51.11 -51.11 -51.10 21:09:15.936  2302
21:09:15.985 -51.11 -51.11 -51.10 21:09:16.936  2302
21:09:16.980 -51.11 -51.11 -51.10 21:09:17.956  2302
21:09:17.979 -51.11 -51.11 -51.10 21:09:18.895  2302
21:09:18.997 -51.11 -51.11 -51.10 21:09:19.936  2302
21:09:19.994 -51.11 -51.11 -51.10 21:09:20.936  2302
21:09:20.991 -51.11 -51.11 -51.10 21:09:21.936  2302
21:09:21.988 -51.11 -51.11 -51.10 21:09:22.936  2302
21:09:22.985 -51.11 -51.11 -51.10 21:09:23.936  2302
21:09:23.982 -51.11 -51.11 -51.10 21:09:24.936  2302
21:09:24.979 -51.11 -51.11 -51.10 21:09:25.895  2302
21:09:25.997 -51.11 -51.11 -51.10 21:09:26.936  2302
21:09:26.994 -51.11 -51.11 -51.10 21:09:27.936  2302
21:09:27.991 -51.11 -51.11 -51.10 21:09:28.936  2302
21:09:28.966 -51.11 -51.11 -51.10 21:09:29.914  2302
21:09:29.985 -51.11 -51.11 -51.10 21:09:30.936  2302
21:09:30.981 -51.11 -51.11 -51.10 21:09:32.936  2302
21:09:31.978 -51.11 -51.11 -51.10 21:09:32.452  2302
21:09:32.996 -51.11 -51.11 -51.10 21:09:33.936  2302
21:09:33.993 -51.11 -51.11 -51.10 21:09:34.936  2302
21:09:34.990 -51.11 -51.11 -51.10  8:04:56.000  2302
21:09:35.987 -51.11 -50.65 -51.10 21:20:50.800  2302
21:09:36.984 -51.11 -51.11 -51.10 21:09:38.419  2302
21:09:37.981 -51.11 -51.11 -51.10 21:09:38.895  2302
21:09:38.999 -51.11 -51.11 -51.10 21:09:39.936  2302
21:09:39.975 -51.11 -51.11 -51.10 21:09:41.914  2302
21:09:40.993 -51.11 -51.11 -51.10 21:09:41.468  2302
21:09:41.990 -51.11 -50.65 -51.10 21:09:42.936  2302
21:09:42.987 -51.11 -51.11 -51.10 21:09:43.936  2302
21:09:43.984 -51.11 -51.11 -51.10 21:09:44.936  2302
21:09:44.981 -51.11 -51.11 -51.10 21:09:45.895  2302
21:09:45.999 -51.11 -51.11 -51.10 21:09:46.936  2302
21:09:46.996 -51.11 -51.11 -51.10 21:09:47.936  2302
21:09:47.993 -51.11 -51.11 -51.10 21:10:08.000  2302
21:09:48.990 -51.11 -51.11 -51.10 21:09:52.384  2302
21:09:49.965 -51.11 -51.11 -51.10 21:09:50.914  2302
21:09:50.983 -51.11 -51.11 -51.10 21:09:51.936  2302
21:09:51.980 -51.11 -51.11 -51.10 21:09:52.895  2302
21:09:52.998 -51.11 -50.65 -51.10 21:09:53.936  2302
21:09:53.995 -51.11 -50.65 -51.10 21:09:54.895  2302
21:09:54.992 -51.11 -51.11 -51.10 21:09:55.956  2302
21:09:55.989 -51.11 -51.11 -51.10 21:09:56.936  2302
21:09:56.986 -51.11 -51.11 -51.10 21:09:57.936  2302
21:09:57.983 -51.11 -51.11 -51.10 21:09:58.936  2302
21:09:58.980 -51.11 -51.11 -51.10 21:09:59.895  2302
21:09:59.998 -51.11 -51.11 -51.10 21:10:00.936  2302
21:10:00.995 -51.11 -51.11 -51.10 21:10:01.936  2302
21:10:01.992 -51.11 -51.11 -51.10 21:10:02.936  2302
21:10:02.989 -51.11 -50.65 -51.10 21:10:03.936  2302
21:10:03.986 -51.11 -51.11 -51.10 21:10:04.936  2302
21:10:04.983 -51.11 -51.11 -51.10 21:10:05.936  2302
21:10:05.980 -51.11 -51.11 -51.10 21:10:06.895  2302
21:10:06.998 -51.11 -51.11 -51.10 21:10:07.936  2302
21:10:07.995 -51.56 -51.11 -51.10 21:10:08.936  2302
21:10:08.991 -51.11 -51.11 -51.10 21:10:09.936  2302
21:10:09.988 -51.11 -50.65 -51.10 21:10:10.936  2302
21:10:10.985 -51.11 -51.11 -51.10 21:10:11.936  2302
21:10:11.982 -51.11 -50.65 -51.10 21:10:12.936  2302
21:10:12.985 -51.11 -51.11 -51.10 21:10:14.000  2302
21:10:13.990 -51.11 -51.11 -51.10 21:10:15.023  2302
21:10:14.992 -51.11 -50.65 -50.65 21:10:15.914  2302
21:10:15.989 -51.11 -51.11 -51.10 21:10:16.914  2302
21:10:16.986 -51.11 -51.11 -51.10 21:10:17.914  2302
21:10:17.983 -51.11 -51.11 -51.10 21:10:18.914  2302
21:10:18.980 -51.11 -51.11 -51.10 21:10:19.914  2302
21:10:19.998 -51.11 -51.11 -51.10 21:10:20.895  2302
21:10:20.995 -51.11 -51.11 -51.10 21:10:21.914  2302
21:10:21.992 -51.11 -51.11 -51.10 21:10:22.914  2302
21:10:22.989 -51.11 -51.11 -51.10 21:10:23.914  2302
21:10:23.985 -51.11 -51.11 -51.10 21:10:24.914  2302
21:10:24.982 -51.11 -51.11 -51.10 21:10:25.914  2302
21:10:25.998 -51.11 -51.11 -51.10 21:10:26.936  2302
21:10:26.995 -51.11 -51.11 -51.10 21:10:27.895  2302
21:10:27.992 -51.11 -51.11 -51.10 21:10:28.914  2302
21:10:28.989 -51.11 -50.65 -51.10 21:10:29.914  2302
21:10:29.986 -51.11 -51.11 -51.10 21:10:30.914  2302
21:10:30.983 -51.11 -50.65 -51.10 21:10:31.914  2302
21:10:31.980 -51.11 -50.65 -51.10 21:10:32.914  2302
21:10:32.998 -51.11 -51.11 -51.10 21:10:33.895  2302
21:10:33.995 -51.11 -51.11 -51.10 21:10:34.914  2302
21:10:34.992 -51.11 -51.11 -51.10 21:10:35.914  2302
21:10:35.989 -51.11 -51.11 -51.10 21:10:36.914  2302
21:10:36.986 -51.11 -51.11 -51.10 21:10:37.914  2302
21:10:37.983 -51.11 -51.11 -51.10 21:10:38.914  2302
21:10:38.980 -51.11 -51.11 -51.10 21:10:39.914  2302
21:10:39.996 -51.11 -51.11 -51.10 21:10:40.875  2302
21:10:40.993 -51.11 -51.11 -51.10 21:10:41.934  2302
21:10:41.990 -51.11 -51.11 -51.10 21:10:42.914  2302
21:10:42.986 -51.11 -50.65 -51.10 21:10:43.914  2302
21:10:43.983 -51.11 -51.11 -51.56 21:10:44.914  2302
21:10:44.980 -51.11 -51.11 -51.10 21:10:45.914  2302
21:10:45.998 -51.11 -51.11 -51.10 21:10:46.936  2302
21:10:46.995 -51.11 -50.65 -51.10 21:10:47.895  2302
21:10:47.992 -50.65 -51.11 -51.10 21:10:48.000  2302
21:10:48.989 -51.11 -51.11 -51.10 21:10:59.750  2302
21:10:49.986 -51.11 -50.65 -51.10 21:10:50.000  2302
21:10:50.919 -51.11 -51.11 -51.10 21:11:00.750  2302
21:10:51.980 -51.11 -51.11 -51.10 21:10:52.934  2302
21:10:52.996 -51.11 -51.11 -51.10 53:15:31.000  2302
21:10:53.993 -55.69 -50.65 -51.10 21:30:57.000  2302
21:10:54.990 -51.11 -54.77 -51.10 21:25:57.250  2302
21:10:55.987 -54.77 -50.65 -54.77 97:35:10.000  2302
21:10:56.941 -51.11 -51.11 -51.10 21:10:52.273  2302
21:10:57.981 -51.11 -50.65 -52.02 582:32:03.000  2302
21:10:58.999 -51.11 -51.11 -51.10 21:11:04.000  2302
21:10:59.996 -51.11 -50.65 -51.10 50:15:21.000  2302
21:11:00.993 -51.11 -51.11 -51.10 96:22:16.000  2302
21:11:01.989 -51.11 -51.11 -52.02 21:11:02.531  2302
21:11:02.944 -52.02 -50.65 -51.10 21:11:03.666  2302
21:11:03.983 -51.11 -51.11 -51.10 21:11:04.809  2302
21:11:04.917 -51.11 -50.65 -54.77 21:11:05.000  2302
21:11:05.998 -51.11 -51.11 -51.10 19:42:55.000  2302
21:11:06.951 -51.11 -51.11 -51.10  ):0(:0'.000  2302
21:11:07.926 -51.11 -51.11 -51.10 21:03:03.000  2302
21:11:08.966 -51.11 -54.77 -51.10  0:59:58.000  2302
21:11:09.390 -52.02 -51.11 -54.77 20:10:45.000  2302
21:11:11.914 -51.11 -51.11 -51.10 17:10:36.000  2302
21:11:12.444 -55.69 -55.69 -51.10  8:04:56.000  2302
22:37:33.986 -54.77 -51.11 -51.56 22:37:33.000  2303
22:37:34.940 -51.11 -51.11 -51.10 22:37:34.000  2303
22:37:35.874 -51.11 -51.11 -52.02 22:37:35.000  2303
22:37:36.001 -51.11 -51.11 -51.10  2:34:42.000  2303
22:37:37.995 -51.11 -52.48 -51.10 23:29:28.739  2303
22:37:38.992 -51.11 -51.11 -51.10 17:36:55.500  2303
22:37:39.883 -51.11 -51.11 -51.10 22:47:47.000  2303
22:37:40.943 -51.11 -51.11 -51.10  8:49:42.000  2303
22:37:41.940 -51.11 -51.11 -51.10 22:43:33.000  2303
22:37:42.937 -51.11 -51.11 -51.56 45:03:56.400  2303
22:37:43.997 -51.11 -50.65 -51.10 23:51:44.230  2303
22:37:44.994 -54.77 -51.11 -51.10 22:37:56.000  2303
22:37:45.991 -51.11 -50.65 -51.10 22:37:47.222  2303
22:37:46.967 -51.11 -51.11 -51.10 22:37:50.777  2303
22:37:47.985 -51.11 -51.11 -51.10 22:37:47.419  2303
22:37:48.982 -51.11 -51.11 -51.10 22:37:48.903  2303
22:37:49.979 -51.11 -51.11 -51.10 22:37:49.444  2303
22:37:50.997 -51.11 -51.11 -51.10 22:38:21.000  2303
22:37:51.994 -51.11 -51.11 -51.10 22:37:52.108  2303
22:37:52.991 -51.11 -51.11 -51.10 22:37:52.872  2303
22:37:53.988 -51.11 -51.11 -51.10 22:37:53.872  2303
22:37:54.980 -51.11 -54.77 -51.10 22:38:31.000  2303
22:37:55.919 -51.11 -51.11 -51.10 22:37:55.928  2303
22:37:56.985 -51.11 -51.11 -51.10 22:38:10.000  2303
22:37:57.961 -51.11 -51.11 -51.10 22:37:57.833  2303
22:37:58.979 -51.11 -51.11 -51.10 22:37:58.869  2303
22:37:59.997 -51.11 -51.11 -51.10 22:38:45.000  2303
22:38:00.994 -51.11 -51.11 -51.10 22:38:01.500  2303
22:38:01.991 -50.65 -50.65 -51.10 22:38:43.000  2303
22:38:02.988 -51.11 -51.11 -51.10 22:38:02.893  2303
22:38:03.985 -51.11 -51.11 -51.10 22:38:03.893  2303
22:38:04.982 -51.11 -51.11 -51.10 22:38:04.854  2303
22:38:05.979 -51.11 -51.11 -51.10 22:38:05.872  2303
22:38:06.997 -51.11 -51.11 -51.10 22:38:06.893  2303
22:38:07.994 -51.11 -51.11 -51.10 22:38:07.893  2303
22:38:08.991 -51.11 -51.11 -51.10 22:38:18.000  2303
22:38:09.988 -51.11 -51.11 -51.10 22:38:13.200  2303
22:38:10.985 -51.11 -51.11 -51.10 22:38:10.893  2303
22:38:11.982 -51.11 -51.11 -51.10 22:38:11.854  2303
22:38:12.979 -51.11 -51.11 -51.10 22:38:12.872  2303
22:38:13.997 -51.11 -50.65 -51.10 22:38:13.893  2303
22:38:14.994 -51.11 -51.11 -51.10 22:38:14.893  2303
22:38:15.990 -51.11 -51.11 -51.10 22:38:15.893  2303
22:38:16.987 -51.11 -51.11 -51.10 22:38:16.893  2303
22:38:17.984 -51.11 -51.11 -51.10 22:38:17.893  2303
22:38:18.981 -51.11 -51.11 -51.10 22:38:18.854  2303
22:38:19.999 -51.11 -50.65 -51.10 22:38:19.893  2303
22:38:20.996 -51.11 -51.11 -51.10 22:38:20.893  2303
22:38:21.993 -51.11 -51.11 -51.10 22:38:21.893  2303
22:38:22.990 -51.11 -50.65 -51.10 22:38:22.893  2303
22:38:23.987 -51.11 -51.11 -51.10 22:38:23.893  2303
22:38:24.984 -51.11 -51.11 -51.10 22:38:24.893  2303
22:38:25.981 -51.11 -50.65 -50.65 22:38:25.854  2303
22:38:26.999 -51.11 -51.11 -51.10 22:38:26.893  2303
22:38:27.996 -51.11 -51.11 -51.10 22:38:27.893  2303
22:38:28.993 -51.11 -50.65 -51.10 22:38:28.893  2303
22:38:29.990 -51.11 -51.11 -51.10 22:38:29.893  2303
22:38:30.987 -51.11 -51.11 -51.10 22:38:30.893  2303
22:38:31.984 -51.11 -51.11 -51.10 22:38:31.854  2303
22:38:32.980 -51.11 -51.11 -51.10 22:38:32.872  2303
22:38:33.999 -51.11 -51.11 -51.10 22:38:33.893  2303
22:38:34.995 -51.11 -50.65 -51.10 22:39:58.000  2303
22:38:35.992 -51.11 -51.11 -51.10 22:38:36.615  2303
22:38:36.989 -51.11 -50.65 -51.10 22:38:36.893  2303
22:38:37.986 -51.11 -50.65 -51.10 22:38:37.893  2303
22:38:38.983 -51.11 -51.11 -51.10 22:38:38.854  2303
22:38:39.980 -51.11 -51.11 -51.10 22:38:39.872  2303
22:38:40.998 -51.11 -51.11 -51.10 22:38:40.893  2303
22:38:41.995 -51.11 -51.11 -51.10 22:38:41.893  2303
22:38:42.995 -51.11 -51.11 -51.10 22:38:42.934  2303
22:38:43.996 -51.11 -50.65 -51.10 22:38:43.914  2303
22:38:44.993 -51.11 -51.11 -51.10 22:38:44.914  2303
22:38:45.990 -51.11 -51.11 -51.10 22:38:45.875  2303
22:38:46.987 -51.11 -51.11 -51.10 22:38:46.893  2303
22:38:47.983 -51.11 -51.11 -51.10 22:38:47.893  2303
22:38:48.980 -51.11 -50.65 -51.10 22:38:48.893  2303
22:38:49.998 -51.11 -50.65 -51.10 22:38:49.914  2303
22:38:50.995 -51.11 -51.11 -51.10 22:38:50.914  2303
22:38:51.992 -51.11 -51.11 -51.10 22:38:51.914  2303
22:38:52.989 -51.11 -51.11 -51.10 22:38:52.875  2303
22:38:53.986 -51.11 -51.11 -51.10 22:38:53.893  2303
22:38:54.983 -51.11 -51.11 -51.10 22:38:54.893  2303
22:38:55.980 -51.11 -51.11 -51.10 22:38:55.893  2303
22:38:56.998 -51.11 -51.11 -51.10 22:38:56.914  2303
22:38:57.990 -51.11 -51.11 -51.10 22:38:57.914  2303
22:38:58.986 -51.11 -51.11 -51.10 22:38:58.934  2303
22:38:59.984 -51.11 -51.11 -51.10 22:38:59.875  2303
22:39:00.981 -51.11 -51.11 -51.10 22:39:00.893  2303
22:39:01.978 -51.11 -51.11 -51.10 22:39:01.893  2303
22:39:02.996 -51.11 -51.11 -51.10 22:39:02.914  2303
22:39:03.993 -51.11 -51.11 -51.10 22:39:03.914  2303
22:39:04.990 -51.11 -50.65 -51.10 22:39:04.914  2303
22:39:05.982 -51.11 -51.11 -51.10 22:39:05.914  2303
22:39:06.980 -51.11 -50.65 -51.10 22:39:06.893  2303
22:39:07.981 -51.11 -51.11 -51.10 22:39:07.893  2303
22:39:08.999 -51.11 -51.11 -51.10 22:39:08.914  2303
22:39:09.996 -51.11 -51.11 -51.10 22:39:09.914  2303
22:39:10.993 -51.11 -51.11 -51.10 22:39:10.914  2303
22:39:11.990 -51.11 -51.11 -51.10 22:39:11.914  2303
22:39:12.987 -51.11 -51.11 -51.10 22:39:12.914  2303
22:39:13.978 -51.11 -51.11 -51.10 22:39:13.875  2303
22:39:14.997 -51.11 -51.11 -51.10 22:39:14.934  2303
22:39:15.996 -51.11 -50.65 -51.10 22:39:15.914  2303
22:39:16.993 -51.11 -51.11 -51.10 22:39:16.914  2303
22:39:17.990 -51.11 -50.65 -51.10 22:39:17.914  2303
22:39:18.987 -51.11 -51.11 -51.10 22:39:18.914  2303
22:39:19.984 -51.11 -50.65 -51.10 22:39:19.914  2303
22:39:20.981 -51.11 -51.11 -51.10 22:39:20.875  2303
22:39:21.999 -51.11 -51.11 -51.10 22:39:21.914  2303
22:39:22.996 -51.11 -51.11 -51.10 22:39:22.914  2303
22:39:23.993 -51.11 -51.11 -51.10 22:39:23.914  2303
22:39:24.990 -51.11 -51.11 -51.10 22:39:24.914  2303
22:39:25.987 -51.11 -51.11 -51.10 22:39:25.914  2303
22:39:26.983 -51.11 -51.11 -51.10 22:39:26.914  2303
22:39:27.980 -51.11 -51.11 -51.10 22:39:27.875  2303
22:39:28.998 -51.11 -51.11 -51.10 22:39:28.914  2303
22:39:29.995 -51.11 -51.11 -51.10 22:39:29.914  2303
22:39:30.992 -51.11 -51.11 -51.10 22:39:30.914  2303
22:39:31.989 -51.11 -51.11 -51.10 22:39:31.914  2303
22:39:32.986 -51.11 -50.65 -51.10 22:39:32.914  2303
22:39:33.983 -51.11 -51.11 -51.10 22:39:33.875  2303
22:39:34.980 -51.11 -51.11 -51.10 22:39:34.893  2303
22:39:35.998 -51.11 -51.11 -51.10 22:39:35.914  2303
22:39:36.995 -51.11 -51.11 -51.10 22:39:36.914  2303
22:39:37.992 -51.11 -51.11 -51.10 22:39:37.914  2303
22:39:38.989 -51.11 -50.65 -51.10 22:39:38.914  2303
22:39:39.986 -51.11 -51.11 -51.10 22:39:39.914  2303
22:39:40.983 -51.11 -51.11 -51.10 22:39:40.875  2303
22:39:41.980 -51.11 -51.11 -51.10 22:39:41.893  2303
22:39:42.998 -51.11 -51.11 -51.10 22:39:42.914  2303
22:39:43.995 -51.11 -51.11 -51.10 22:39:43.914  2303
22:39:44.992 -51.11 -51.11 -51.10 22:39:44.914  2303
22:39:45.983 -51.11 -51.11 -51.10 22:39:45.893  2303
22:39:46.998 -51.11 -51.11 -51.10 22:39:46.977  2303
22:39:47.997 -51.11 -51.11 -51.10 22:39:47.895  2303
22:39:48.994 -51.11 -51.11 -51.10 22:39:48.914  2303
22:39:49.991 -51.11 -51.11 -51.10 22:39:49.914  2303
22:39:50.988 -51.11 -50.65 -51.10 22:39:50.914  2303
22:39:51.985 -51.11 -50.65 -51.10 22:39:51.914  2303
22:39:52.982 -51.11 -51.11 -51.10 22:39:52.914  2303
22:39:53.995 -51.11 -50.65 -51.10 22:39:53.936  2303
22:39:54.994 -51.11 -51.11 -51.10 22:39:54.914  2303
22:39:55.993 -51.11 -50.65 -51.10 22:39:55.914  2303
22:39:56.990 -51.11 -51.11 -51.10 22:39:56.914  2303
22:39:57.987 -51.11 -50.65 -51.10 22:39:57.914  2303
22:39:58.984 -51.11 -51.11 -51.10 22:39:58.914  2303
22:39:59.981 -51.11 -51.11 -51.10 22:39:59.914  2303
22:40:00.999 -51.11 -51.11 -51.10 22:40:00.936  2303
22:40:01.996 -51.11 -51.11 -51.10 22:40:01.895  2303
22:40:02.993 -51.11 -51.11 -51.10 22:40:02.914  2303
22:40:03.990 -51.11 -51.11 -51.10 22:40:03.914  2303
22:40:04.987 -51.11 -51.11 -51.10 22:40:04.914  2303
22:40:05.984 -51.11 -51.11 -51.10 22:40:05.914  2303
22:40:06.981 -51.11 -50.65 -51.10 22:40:06.914  2303
22:40:07.999 -51.11 -51.11 -51.10 22:40:07.936  2303
22:40:08.996 -51.11 -51.11 -51.10 22:40:08.895  2303
22:40:09.993 -51.11 -50.65 -51.10 22:40:09.914  2303
22:40:10.989 -51.11 -50.65 -51.10 22:40:10.914  2303
22:40:11.986 -51.11 -51.11 -51.10 22:40:11.914  2303
22:40:12.983 -51.11 -51.11 -51.10 22:40:12.914  2303
22:40:13.980 -51.11 -51.11 -51.10 22:40:13.914  2303
22:40:14.998 -51.11 -51.11 -51.10 22:40:14.936  2303
22:40:15.995 -51.11 -51.11 -51.10 22:40:15.895  2303
22:40:16.992 -51.11 -51.11 -51.10 22:40:16.914  2303
22:40:17.989 -51.11 -51.11 -51.10 22:40:17.914  2303
22:40:18.986 -51.11 -51.11 -51.10 22:42:58.000  2303
22:40:19.983 -51.11 -51.11 -51.10 22:40:22.071  2303
22:40:20.980 -51.11 -51.11 -51.10 22:40:20.914  2303
22:40:21.998 -51.11 -51.11 -51.10 22:40:21.936  2303
22:40:22.995 -51.11 -51.11 -51.10 22:40:22.895  2303
22:40:23.992 -51.11 -50.65 -51.10 22:40:23.914  2303
22:40:24.989 -51.11 -51.11 -51.10 22:40:24.914  2303
22:40:25.986 -51.11 -51.11 -51.10 22:40:25.914  2303
22:40:26.983 -51.11 -51.11 -51.10 22:40:26.914  2303
22:40:27.979 -51.11 -51.11 -51.10 22:40:27.914  2303
22:40:28.998 -51.11 -51.11 -51.10 22:40:28.895  2303
22:40:29.994 -51.11 -51.11 -51.10 22:40:29.914  2303
22:40:30.991 -51.11 -51.11 -51.10 22:40:30.914  2303
22:40:31.988 -51.11 -51.11 -51.10 22:40:31.914  2303
22:40:32.985 -51.11 -51.11 -51.10 22:40:32.914  2303
22:40:33.982 -51.11 -51.11 -51.10 22:40:33.914  2303
22:40:34.979 -51.11 -51.11 -51.10 22:40:34.914  2303
22:40:35.997 -51.11 -51.11 -51.10 22:40:35.895  2303
22:40:36.994 -51.11 -51.11 -51.10 22:40:36.914  2303
22:40:37.991 -51.11 -51.11 -51.10 22:40:37.914  2303
22:40:38.988 -51.11 -51.11 -51.10 22:40:38.914  2303
22:40:39.985 -51.11 -51.11 -51.10 22:40:39.914  2303
22:40:40.982 -51.11 -51.11 -51.10 22:40:40.914  2303
22:40:41.979 -50.65 -51.11 -51.10 22:40:41.914  2303
22:40:42.997 -51.11 -51.11 -51.10 22:40:42.895  2303
22:40:43.994 -51.11 -51.11 -51.10 22:40:43.914  2303
22:40:44.991 -51.11 -51.11 -51.10 22:40:44.914  2303
22:40:45.988 -51.11 -50.65 -51.10 22:40:45.914  2303
22:40:46.984 -51.11 -51.11 -51.10 22:40:46.914  2303
22:40:47.981 -51.11 -51.11 -51.10 22:40:47.914  2303
22:40:48.999 -51.11 -51.11 -51.10 22:40:48.936  2303
22:40:49.996 -51.11 -51.11 -51.10 22:40:49.895  2303
22:40:50.993 -51.11 -51.11 -51.10 22:40:50.914  2303
22:40:51.990 -51.11 -51.11 -51.10 22:40:51.914  2303
22:40:52.987 -51.11 -51.11 -51.10 22:40:52.914  2303
22:40:53.984 -51.11 -51.11 -51.10 22:40:53.914  2303
22:40:54.981 -51.11 -50.65 -51.10 22:40:54.914  2303
22:40:55.999 -51.11 -51.11 -51.10 22:40:55.936  2303
22:40:56.996 -51.11 -51.11 -51.10 22:40:56.895  2303
22:40:57.993 -51.11 -51.11 -51.10 22:40:57.914  2303
22:40:58.990 -51.11 -51.11 -51.10 22:40:58.914  2303
22:40:59.987 -51.11 -51.11 -51.10 22:40:59.914  2303
22:41:00.984 -51.11 -51.11 -51.10 22:41:00.914  2303
22:41:01.981 -51.11 -51.11 -51.10 22:41:01.914  2303
22:41:02.999 -51.11 -51.11 -51.10 22:41:02.936  2303
22:41:03.996 -51.11 -50.65 -51.10 22:41:03.895  2303
22:41:04.993 -51.11 -51.11 -51.10 22:41:04.914  2303
22:41:05.984 -51.11 -51.11 -51.10 22:41:05.893  2303
22:41:06.991 -51.11 -51.11 -51.10 22:41:06.977  2303
22:41:07.990 -51.11 -50.65 -51.10 22:41:07.936  2303
22:41:08.987 -51.11 -51.11 -51.10 22:41:08.936  2303
22:41:09.984 -51.11 -51.11 -51.10 22:41:09.936  2303
22:41:10.981 -51.11 -51.11 -51.10 22:41:10.895  2303
22:41:11.999 -51.11 -51.11 -51.10 22:41:11.936  2303
22:41:12.996 -51.11 -51.11 -51.10 22:41:12.893  2303
22:41:13.993 -51.11 -51.11 -51.10 22:41:13.977  2303
22:41:14.990 -51.11 -51.11 -51.10 22:41:14.936  2303
22:41:15.987 -51.11 -51.11 -51.10 22:41:15.936  2303
22:41:16.984 -51.11 -51.11 -51.10 22:41:15.000  2303
22:41:17.981 -51.11 -51.11 -51.10 22:43:09.000  2303
22:41:18.999 -51.11 -50.65 -51.10 22:41:19.375  2303
22:41:19.996 -51.11 -51.11 -51.10 22:41:19.936  2303
22:41:20.992 -51.11 -51.11 -51.10 22:41:20.936  2303
22:41:21.984 -51.11 -51.11 -51.10 22:41:22.933  2303
22:41:22.982 -51.11 -51.11 -51.10 22:41:23.419  2303
22:41:23.981 -51.11 -51.11 -51.10 22:41:25.791  2303
22:41:24.999 -51.11 -51.11 -51.10 22:41:25.936  2303
22:41:25.996 -51.11 -50.65 -51.10 22:41:26.936  2303
22:41:26.993 -51.11 -51.11 -51.10 22:41:28.936  2303
22:41:27.990 -51.11 -51.11 -51.10 22:41:28.468  2303
22:41:28.987 -51.11 -50.65 -51.10 22:41:29.936  2303
22:41:29.984 -51.11 -51.11 -51.10 22:41:30.936  2303
22:41:30.980 -51.11 -51.11 -51.10 22:41:31.895  2303
22:41:31.999 -51.11 -50.65 -51.10 22:41:32.936  2303
22:41:32.996 -51.11 -51.11 -51.10 22:41:33.936  2303
22:41:33.992 -51.11 -50.65 -51.10 22:41:34.851  2303
22:41:34.989 -51.11 -50.65 -51.10 22:41:36.023  2303
22:41:35.986 -51.11 -51.11 -51.10 22:41:36.936  2303
22:41:36.983 -51.11 -51.11 -51.10 22:41:37.936  2303
22:41:37.996 -51.11 -51.11 -51.10 22:41:38.895  2303
22:41:38.994 -51.11 -51.11 -51.10 22:41:39.977  2303
22:41:39.993 -51.11 -50.65 -51.10 22:41:40.936  2303
22:41:40.990 -51.11 -51.11 -51.10 22:41:41.936  2303
22:41:41.987 -51.11 -51.11 -51.10 22:41:42.936  2303
22:41:42.984 -51.11 -51.11 -51.10 22:41:43.936  2303
22:41:43.981 -51.11 -51.11 -51.10 22:41:44.936  2303
22:41:44.999 -51.11 -51.11 -51.10 22:41:45.916  2303
22:41:45.990 -51.11 -51.11 -51.10 22:41:46.936  2303
22:41:46.990 -51.11 -51.11 -51.10 22:41:47.956  2303
22:41:47.989 -51.11 -51.11 -51.10 22:41:48.936  2303
22:41:48.986 -51.11 -51.11 -51.10 22:41:49.936  2303
22:41:49.983 -51.11 -51.11 -51.10 22:41:50.936  2303
22:41:50.980 -51.11 -51.11 -51.10 22:41:51.936  2303
22:41:51.998 -51.11 -51.11 -51.10 22:41:52.916  2303
22:41:52.995 -51.11 -51.11 -51.10 22:41:53.936  2303
22:41:53.992 -51.11 -50.65 -51.10 22:41:54.936  2303
22:41:54.989 -51.11 -51.11 -51.10 22:41:55.936  2303
22:41:55.986 -51.11 -51.11 -51.10 22:41:56.936  2303
22:41:56.982 -51.11 -51.11 -51.10 22:41:57.936  2303
22:41:57.979 -51.11 -51.11 -51.10 22:41:58.914  2303
22:41:58.998 -51.11 -51.11 -51.10 22:41:59.936  2303
22:41:59.994 -51.11 -51.11 -51.10 22:42:00.936  2303
22:42:00.991 -51.11 -51.11 -51.10 22:42:01.936  2303
22:42:01.983 -51.11 -51.11 -51.10 22:42:02.936  2303
22:42:02.981 -51.11 -51.11 -51.10 22:42:03.956  2303
22:42:03.980 -51.11 -51.11 -51.10 22:42:04.936  2303
22:42:04.998 -51.11 -51.11 -51.10 22:42:05.957  2303
22:42:05.995 -51.11 -50.65 -51.10 22:42:06.875  2303
22:42:06.992 -51.11 -51.11 -51.10 22:42:07.977  2303
22:42:07.989 -51.11 -51.11 -51.10 22:42:08.936  2303
22:42:08.986 -51.11 -51.11 -51.10 22:42:10.936  2303
22:42:09.999 -51.11 -51.11 -51.10 22:42:10.478  2303
22:42:10.998 -51.11 -51.11 -51.10 22:42:11.978  2303
22:42:11.997 -51.11 -51.11 -51.10 22:42:12.957  2303
22:42:12.994 -51.11 -51.11 -51.10 22:42:13.916  2303
22:42:13.991 -51.11 -51.11 -51.10 22:42:14.936  2303
22:42:14.988 -51.11 -51.11 -51.10 22:42:15.936  2303
22:42:15.985 -51.11 -51.11 -51.10 22:42:16.936  2303
22:42:16.982 -51.11 -51.11 -51.10 22:42:17.936  2303
22:42:17.979 -51.11 -51.11 -51.10 22:42:18.936  2303
22:42:18.997 -51.11 -51.11 -51.10 22:42:19.957  2303
22:42:19.994 -51.11 -51.11 -51.10 22:42:20.916  2303
22:42:20.991 -51.11 -51.11 -51.10 22:42:21.936  2303
22:42:21.988 -51.11 -51.11 -51.10 22:42:22.936  2303
22:42:22.984 -51.11 -51.11 -51.10 22:42:23.936  2303
22:42:23.981 -51.11 -51.11 -51.10 22:42:24.936  2303
